"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1662,0.00012508,0.008746647
0,1665,0.0001245837,0.008734096
0,1668,0.0001240888,0.008721545
0,1671,0.0001235951,0.008708996
0,1674,0.0001231026,0.008696446
0,1677,0.0001226114,0.008683898
0,1680,0.0001221215,0.00867135
0,1683,0.0001216328,0.008658803
0,1686,0.0001211454,0.008646257
0,1689,0.0001206593,0.008633712
0,1692,0.0001201745,0.008621169
0,1695,0.0001196909,0.008608627
0,1698,0.0001192086,0.008596087
0,1701,0.0001187276,0.008583548
0,1704,0.0001182478,0.00857101
0,1707,0.0001177694,0.008558474
0,1710,0.0001172922,0.008545941
0,1713,0.0001168163,0.008533409
0,1716,0.0001163417,0.008520879
0,1719,0.0001158684,0.008508351
0,1722,0.0001153964,0.008495824
0,1725,0.0001149257,0.008483301
0,1728,0.0001144563,0.008470779
0,1731,0.0001139882,0.00845826
0,1734,0.0001135214,0.008445744
0,1737,0.0001130558,0.00843323
0,1740,0.0001125916,0.008420719
0,1743,0.0001121287,0.00840821
0,1746,0.0001116671,0.008395704
0,1749,0.0001112068,0.008383201
0,1752,0.0001107478,0.008370702
0,1755,0.0001102901,0.008358205
0,1758,0.0001098338,0.008345711
0,1761,0.0001093787,0.008333221
0,1764,0.0001089249,0.008320734
0,1767,0.0001084725,0.00830825
0,1770,0.0001080214,0.00829577
0,1773,0.0001075716,0.008283293
0,1776,0.0001071231,0.00827082
0,1779,0.0001066759,0.00825835
0,1782,0.0001062301,0.008245885
0,1785,0.0001057855,0.008233423
0,1788,0.0001053423,0.008220965
0,1791,0.0001049004,0.008208511
0,1794,0.0001044598,0.008196062
0,1797,0.0001040205,0.008183616
0,1800,0.0001035826,0.008171176
